2023-05-27 23:18:01,102 - common - INFO - Starting synchronous SGD training with 10 workers
2023-05-27 23:18:01,480 - common - DEBUG - Worker_1 is working on a dataset of size 6000
2023-05-27 23:18:01,593 - common - DEBUG - PS got 1/10 updates (from Worker_1, 1/188 (1/1128), epoch 1/6)
2023-05-27 23:33:16,684 - common - DEBUG - PS got 6/10 updates (from Worker_2, 128/188 (692/1128), epoch 4/6)
2023-05-27 23:33:16,783 - common - DEBUG - PS got 7/10 updates (from Worker_8, 128/188 (692/1128), epoch 4/6)
2023-05-27 23:33:16,863 - common - DEBUG - PS got 8/10 updates (from Worker_1, 128/188 (692/1128), epoch 4/6)
2023-05-27 23:33:16,906 - common - DEBUG - PS got 9/10 updates (from Worker_7, 128/188 (692/1128), epoch 4/6)
2023-05-27 23:33:16,911 - common - DEBUG - PS got 9/10 updates (from Worker_4, 128/188 (692/1128), epoch 4/6)
2023-05-27 23:33:16,920 - common - DEBUG - PS updated model, global loss is 0.44593119248747826, weights norm is 10.120367838935012
2023-05-27 23:33:17,728 - common - DEBUG - PS got 1/10 updates (from Worker_6, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:17,800 - common - DEBUG - PS got 2/10 updates (from Worker_5, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:17,999 - common - DEBUG - PS got 3/10 updates (from Worker_7, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,007 - common - DEBUG - PS got 4/10 updates (from Worker_9, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,216 - common - DEBUG - PS got 5/10 updates (from Worker_3, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,252 - common - DEBUG - PS got 6/10 updates (from Worker_2, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,297 - common - DEBUG - PS got 7/10 updates (from Worker_1, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,320 - common - DEBUG - PS got 8/10 updates (from Worker_8, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,423 - common - DEBUG - PS got 9/10 updates (from Worker_4, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,428 - common - DEBUG - PS got 10/10 updates (from Worker_10, 129/188 (693/1128), epoch 4/6)
2023-05-27 23:33:18,437 - common - DEBUG - PS updated model, global loss is 0.4526115972548723, weights norm is 10.121481858273727
2023-05-27 23:33:19,354 - common - DEBUG - PS got 1/10 updates (from Worker_3, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,393 - common - DEBUG - PS got 2/10 updates (from Worker_10, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,544 - common - DEBUG - PS got 3/10 updates (from Worker_6, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,576 - common - DEBUG - PS got 4/10 updates (from Worker_9, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,656 - common - DEBUG - PS got 5/10 updates (from Worker_4, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,656 - common - DEBUG - PS got 5/10 updates (from Worker_2, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,687 - common - DEBUG - PS got 7/10 updates (from Worker_8, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,717 - common - DEBUG - PS got 8/10 updates (from Worker_1, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,810 - common - DEBUG - PS got 9/10 updates (from Worker_7, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,815 - common - DEBUG - PS got 10/10 updates (from Worker_5, 130/188 (694/1128), epoch 4/6)
2023-05-27 23:33:19,826 - common - DEBUG - PS updated model, global loss is 0.5094386085867881, weights norm is 10.122517445908555
2023-05-27 23:33:20,548 - common - DEBUG - PS got 1/10 updates (from Worker_9, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:20,780 - common - DEBUG - PS got 2/10 updates (from Worker_1, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:20,799 - common - DEBUG - PS got 3/10 updates (from Worker_6, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:20,842 - common - DEBUG - PS got 4/10 updates (from Worker_2, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:20,951 - common - DEBUG - PS got 5/10 updates (from Worker_10, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:20,981 - common - DEBUG - PS got 6/10 updates (from Worker_4, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:21,131 - common - DEBUG - PS got 7/10 updates (from Worker_3, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:21,184 - common - DEBUG - PS got 8/10 updates (from Worker_5, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:21,248 - common - DEBUG - PS got 9/10 updates (from Worker_8, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:21,259 - common - DEBUG - PS got 10/10 updates (from Worker_7, 131/188 (695/1128), epoch 4/6)
2023-05-27 23:33:21,268 - common - DEBUG - PS updated model, global loss is 0.45720234625041484, weights norm is 10.123593651071895
2023-05-27 23:33:22,242 - common - DEBUG - PS got 1/10 updates (from Worker_4, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,387 - common - DEBUG - PS got 2/10 updates (from Worker_2, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,436 - common - DEBUG - PS got 3/10 updates (from Worker_10, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,480 - common - DEBUG - PS got 4/10 updates (from Worker_7, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,522 - common - DEBUG - PS got 5/10 updates (from Worker_1, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,531 - common - DEBUG - PS got 6/10 updates (from Worker_6, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,581 - common - DEBUG - PS got 7/10 updates (from Worker_3, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,705 - common - DEBUG - PS got 8/10 updates (from Worker_9, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,718 - common - DEBUG - PS got 9/10 updates (from Worker_5, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,727 - common - DEBUG - PS got 10/10 updates (from Worker_8, 132/188 (696/1128), epoch 4/6)
2023-05-27 23:33:22,735 - common - DEBUG - PS updated model, global loss is 0.477270145714283, weights norm is 10.124624233392087
2023-05-27 23:33:23,667 - common - DEBUG - PS got 1/10 updates (from Worker_5, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:23,716 - common - DEBUG - PS got 2/10 updates (from Worker_4, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:23,813 - common - DEBUG - PS got 3/10 updates (from Worker_1, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:23,846 - common - DEBUG - PS got 4/10 updates (from Worker_6, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,161 - common - DEBUG - PS got 5/10 updates (from Worker_10, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,194 - common - DEBUG - PS got 6/10 updates (from Worker_8, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,196 - common - DEBUG - PS got 6/10 updates (from Worker_7, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,225 - common - DEBUG - PS got 8/10 updates (from Worker_9, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,229 - common - DEBUG - PS got 9/10 updates (from Worker_3, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,231 - common - DEBUG - PS got 10/10 updates (from Worker_2, 133/188 (697/1128), epoch 4/6)
2023-05-27 23:33:24,238 - common - DEBUG - PS updated model, global loss is 0.4787728674709797, weights norm is 10.125671790124603
2023-05-27 23:33:25,185 - common - DEBUG - PS got 1/10 updates (from Worker_10, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,199 - common - DEBUG - PS got 2/10 updates (from Worker_9, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,226 - common - DEBUG - PS got 3/10 updates (from Worker_5, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,243 - common - DEBUG - PS got 4/10 updates (from Worker_7, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,256 - common - DEBUG - PS got 5/10 updates (from Worker_6, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,323 - common - DEBUG - PS got 6/10 updates (from Worker_2, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,330 - common - DEBUG - PS got 7/10 updates (from Worker_4, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,421 - common - DEBUG - PS got 8/10 updates (from Worker_8, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,459 - common - DEBUG - PS got 9/10 updates (from Worker_1, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,508 - common - DEBUG - PS got 10/10 updates (from Worker_3, 134/188 (698/1128), epoch 4/6)
2023-05-27 23:33:25,518 - common - DEBUG - PS updated model, global loss is 0.47058564734179525, weights norm is 10.12680951935723
2023-05-27 23:33:26,410 - common - DEBUG - PS got 1/10 updates (from Worker_6, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,476 - common - DEBUG - PS got 2/10 updates (from Worker_3, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,510 - common - DEBUG - PS got 3/10 updates (from Worker_4, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,608 - common - DEBUG - PS got 4/10 updates (from Worker_5, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,810 - common - DEBUG - PS got 5/10 updates (from Worker_2, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,819 - common - DEBUG - PS got 5/10 updates (from Worker_1, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,899 - common - DEBUG - PS got 7/10 updates (from Worker_7, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,903 - common - DEBUG - PS got 7/10 updates (from Worker_10, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,922 - common - DEBUG - PS got 9/10 updates (from Worker_8, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,927 - common - DEBUG - PS got 9/10 updates (from Worker_9, 135/188 (699/1128), epoch 4/6)
2023-05-27 23:33:26,937 - common - DEBUG - PS updated model, global loss is 0.496576564759016, weights norm is 10.12795607109259
2023-05-27 23:33:27,649 - common - DEBUG - PS got 1/10 updates (from Worker_8, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:27,838 - common - DEBUG - PS got 2/10 updates (from Worker_1, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:27,971 - common - DEBUG - PS got 3/10 updates (from Worker_3, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:27,992 - common - DEBUG - PS got 4/10 updates (from Worker_4, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,023 - common - DEBUG - PS got 5/10 updates (from Worker_6, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,100 - common - DEBUG - PS got 6/10 updates (from Worker_2, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,133 - common - DEBUG - PS got 7/10 updates (from Worker_7, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,209 - common - DEBUG - PS got 8/10 updates (from Worker_9, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,213 - common - DEBUG - PS got 8/10 updates (from Worker_10, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,223 - common - DEBUG - PS got 10/10 updates (from Worker_5, 136/188 (700/1128), epoch 4/6)
2023-05-27 23:33:28,239 - common - DEBUG - PS updated model, global loss is 0.5044351562857627, weights norm is 10.129044358744464
2023-05-27 23:33:29,060 - common - DEBUG - PS got 1/10 updates (from Worker_1, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,064 - common - DEBUG - PS got 1/10 updates (from Worker_7, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,182 - common - DEBUG - PS got 3/10 updates (from Worker_9, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,384 - common - DEBUG - PS got 4/10 updates (from Worker_8, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,536 - common - DEBUG - PS got 5/10 updates (from Worker_10, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,537 - common - DEBUG - PS got 5/10 updates (from Worker_2, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,542 - common - DEBUG - PS got 5/10 updates (from Worker_5, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,558 - common - DEBUG - PS got 8/10 updates (from Worker_3, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,558 - common - DEBUG - PS got 8/10 updates (from Worker_6, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,651 - common - DEBUG - PS got 10/10 updates (from Worker_4, 137/188 (701/1128), epoch 4/6)
2023-05-27 23:33:29,658 - common - DEBUG - PS updated model, global loss is 0.47423446029424665, weights norm is 10.130044241357265
2023-05-27 23:33:30,228 - common - DEBUG - PS got 1/10 updates (from Worker_7, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,478 - common - DEBUG - PS got 2/10 updates (from Worker_10, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,502 - common - DEBUG - PS got 3/10 updates (from Worker_2, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,728 - common - DEBUG - PS got 4/10 updates (from Worker_4, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,797 - common - DEBUG - PS got 5/10 updates (from Worker_5, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,829 - common - DEBUG - PS got 6/10 updates (from Worker_1, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,831 - common - DEBUG - PS got 6/10 updates (from Worker_9, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,831 - common - DEBUG - PS got 6/10 updates (from Worker_3, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,890 - common - DEBUG - PS got 9/10 updates (from Worker_6, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,891 - common - DEBUG - PS got 9/10 updates (from Worker_8, 138/188 (702/1128), epoch 4/6)
2023-05-27 23:33:30,922 - common - DEBUG - PS updated model, global loss is 0.4073046319186687, weights norm is 10.131176045415632
2023-05-27 23:33:31,887 - common - DEBUG - PS got 1/10 updates (from Worker_1, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:31,958 - common - DEBUG - PS got 2/10 updates (from Worker_3, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,036 - common - DEBUG - PS got 3/10 updates (from Worker_7, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,036 - common - DEBUG - PS got 3/10 updates (from Worker_10, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,046 - common - DEBUG - PS got 3/10 updates (from Worker_6, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,067 - common - DEBUG - PS got 5/10 updates (from Worker_4, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,067 - common - DEBUG - PS got 5/10 updates (from Worker_5, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,124 - common - DEBUG - PS got 8/10 updates (from Worker_2, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,131 - common - DEBUG - PS got 9/10 updates (from Worker_9, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,134 - common - DEBUG - PS got 9/10 updates (from Worker_8, 139/188 (703/1128), epoch 4/6)
2023-05-27 23:33:32,143 - common - DEBUG - PS updated model, global loss is 0.5030609540641308, weights norm is 10.132278007973039
2023-05-27 23:33:32,985 - common - DEBUG - PS got 1/10 updates (from Worker_2, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:32,993 - common - DEBUG - PS got 2/10 updates (from Worker_6, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,113 - common - DEBUG - PS got 3/10 updates (from Worker_4, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,190 - common - DEBUG - PS got 4/10 updates (from Worker_10, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,191 - common - DEBUG - PS got 4/10 updates (from Worker_1, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,230 - common - DEBUG - PS got 6/10 updates (from Worker_3, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,265 - common - DEBUG - PS got 7/10 updates (from Worker_5, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,330 - common - DEBUG - PS got 8/10 updates (from Worker_7, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,345 - common - DEBUG - PS got 9/10 updates (from Worker_8, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,348 - common - DEBUG - PS got 10/10 updates (from Worker_9, 140/188 (704/1128), epoch 4/6)
2023-05-27 23:33:33,356 - common - DEBUG - PS updated model, global loss is 0.44219126366078854, weights norm is 10.133494545108237
2023-05-27 23:33:34,181 - common - DEBUG - PS got 1/10 updates (from Worker_6, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,182 - common - DEBUG - PS got 1/10 updates (from Worker_2, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,372 - common - DEBUG - PS got 3/10 updates (from Worker_5, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,496 - common - DEBUG - PS got 4/10 updates (from Worker_10, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,640 - common - DEBUG - PS got 5/10 updates (from Worker_8, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,642 - common - DEBUG - PS got 5/10 updates (from Worker_3, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,663 - common - DEBUG - PS got 7/10 updates (from Worker_7, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,677 - common - DEBUG - PS got 8/10 updates (from Worker_9, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,755 - common - DEBUG - PS got 9/10 updates (from Worker_1, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,767 - common - DEBUG - PS got 10/10 updates (from Worker_4, 141/188 (705/1128), epoch 4/6)
2023-05-27 23:33:34,826 - common - DEBUG - PS updated model, global loss is 0.43746953308582304, weights norm is 10.134832550772169
2023-05-27 23:33:35,613 - common - DEBUG - PS got 1/10 updates (from Worker_3, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,637 - common - DEBUG - PS got 2/10 updates (from Worker_9, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,646 - common - DEBUG - PS got 3/10 updates (from Worker_8, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,788 - common - DEBUG - PS got 4/10 updates (from Worker_4, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,839 - common - DEBUG - PS got 5/10 updates (from Worker_5, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,905 - common - DEBUG - PS got 6/10 updates (from Worker_6, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,945 - common - DEBUG - PS got 7/10 updates (from Worker_10, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,977 - common - DEBUG - PS got 8/10 updates (from Worker_2, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:35,994 - common - DEBUG - PS got 9/10 updates (from Worker_7, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:36,000 - common - DEBUG - PS got 10/10 updates (from Worker_1, 142/188 (706/1128), epoch 4/6)
2023-05-27 23:33:36,010 - common - DEBUG - PS updated model, global loss is 0.5523308292031288, weights norm is 10.136037855587984
2023-05-27 23:33:36,908 - common - DEBUG - PS got 1/10 updates (from Worker_9, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,127 - common - DEBUG - PS got 2/10 updates (from Worker_4, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,128 - common - DEBUG - PS got 2/10 updates (from Worker_2, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,199 - common - DEBUG - PS got 4/10 updates (from Worker_5, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,247 - common - DEBUG - PS got 5/10 updates (from Worker_1, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,317 - common - DEBUG - PS got 6/10 updates (from Worker_3, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,323 - common - DEBUG - PS got 7/10 updates (from Worker_8, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,326 - common - DEBUG - PS got 7/10 updates (from Worker_7, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,348 - common - DEBUG - PS got 9/10 updates (from Worker_6, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,354 - common - DEBUG - PS got 10/10 updates (from Worker_10, 143/188 (707/1128), epoch 4/6)
2023-05-27 23:33:37,364 - common - DEBUG - PS updated model, global loss is 0.4697569102048874, weights norm is 10.137309437084634
2023-05-27 23:33:37,929 - common - DEBUG - PS got 1/10 updates (from Worker_5, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,216 - common - DEBUG - PS got 2/10 updates (from Worker_1, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,292 - common - DEBUG - PS got 3/10 updates (from Worker_3, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,310 - common - DEBUG - PS got 4/10 updates (from Worker_9, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,358 - common - DEBUG - PS got 5/10 updates (from Worker_10, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,424 - common - DEBUG - PS got 6/10 updates (from Worker_7, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,425 - common - DEBUG - PS got 6/10 updates (from Worker_8, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,489 - common - DEBUG - PS got 8/10 updates (from Worker_6, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,519 - common - DEBUG - PS got 9/10 updates (from Worker_2, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,549 - common - DEBUG - PS got 10/10 updates (from Worker_4, 144/188 (708/1128), epoch 4/6)
2023-05-27 23:33:38,563 - common - DEBUG - PS updated model, global loss is 0.3870762515813112, weights norm is 10.138710802849154
2023-05-27 23:33:39,138 - common - DEBUG - PS got 1/10 updates (from Worker_1, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,472 - common - DEBUG - PS got 2/10 updates (from Worker_4, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,606 - common - DEBUG - PS got 3/10 updates (from Worker_10, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,616 - common - DEBUG - PS got 3/10 updates (from Worker_6, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,691 - common - DEBUG - PS got 5/10 updates (from Worker_7, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,765 - common - DEBUG - PS got 6/10 updates (from Worker_5, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,836 - common - DEBUG - PS got 7/10 updates (from Worker_9, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,876 - common - DEBUG - PS got 8/10 updates (from Worker_8, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,894 - common - DEBUG - PS got 8/10 updates (from Worker_2, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,944 - common - DEBUG - PS got 10/10 updates (from Worker_3, 145/188 (709/1128), epoch 4/6)
2023-05-27 23:33:39,952 - common - DEBUG - PS updated model, global loss is 0.4725306272506714, weights norm is 10.140095724563887
2023-05-27 23:33:40,826 - common - DEBUG - PS got 1/10 updates (from Worker_8, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,046 - common - DEBUG - PS got 2/10 updates (from Worker_2, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,098 - common - DEBUG - PS got 3/10 updates (from Worker_7, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,098 - common - DEBUG - PS got 3/10 updates (from Worker_5, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,112 - common - DEBUG - PS got 5/10 updates (from Worker_1, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,169 - common - DEBUG - PS got 6/10 updates (from Worker_10, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,169 - common - DEBUG - PS got 6/10 updates (from Worker_4, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,283 - common - DEBUG - PS got 8/10 updates (from Worker_9, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,296 - common - DEBUG - PS got 9/10 updates (from Worker_6, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,307 - common - DEBUG - PS got 10/10 updates (from Worker_3, 146/188 (710/1128), epoch 4/6)
2023-05-27 23:33:41,317 - common - DEBUG - PS updated model, global loss is 0.4172543790191412, weights norm is 10.14148463951431
2023-05-27 23:33:42,187 - common - DEBUG - PS got 1/10 updates (from Worker_6, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,187 - common - DEBUG - PS got 1/10 updates (from Worker_10, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,273 - common - DEBUG - PS got 3/10 updates (from Worker_8, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,299 - common - DEBUG - PS got 4/10 updates (from Worker_4, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,346 - common - DEBUG - PS got 5/10 updates (from Worker_5, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,399 - common - DEBUG - PS got 6/10 updates (from Worker_7, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,521 - common - DEBUG - PS got 7/10 updates (from Worker_3, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,573 - common - DEBUG - PS got 8/10 updates (from Worker_9, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,580 - common - DEBUG - PS got 9/10 updates (from Worker_1, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,611 - common - DEBUG - PS got 10/10 updates (from Worker_2, 147/188 (711/1128), epoch 4/6)
2023-05-27 23:33:42,623 - common - DEBUG - PS updated model, global loss is 0.4804794300347567, weights norm is 10.142905428990074
2023-05-27 23:33:43,426 - common - DEBUG - PS got 1/10 updates (from Worker_7, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,460 - common - DEBUG - PS got 2/10 updates (from Worker_1, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,472 - common - DEBUG - PS got 3/10 updates (from Worker_4, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,518 - common - DEBUG - PS got 4/10 updates (from Worker_5, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,608 - common - DEBUG - PS got 5/10 updates (from Worker_8, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,616 - common - DEBUG - PS got 6/10 updates (from Worker_3, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,662 - common - DEBUG - PS got 7/10 updates (from Worker_10, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,773 - common - DEBUG - PS got 8/10 updates (from Worker_9, 148/188 (712/1128), epoch 4/6)
2023-05-27 23:33:43,863 - common - DEBUG - PS got 9/10 updates (from Worker_2, 148/188 (712/1128), epoch 4/6)
